ID,day,school,gender,male,eduYear,fLitComp,fLitBorr,fLitInfl,fLitDebt,fLitLoan,fLitDive,fLitFore,fLitLiqu,fLitInsu,fLitHrhr,fLitCompScore,fLitBorrScore,fLitInflScore,fLitDebtScore,fLitLoanScore,fLitDiveScore,fLitForeScore,fLitLiquScore,fLitInsuScore,fLitHrhrScore,score03,expScore03,overconfScore03,score10,expScore10,overconfScore10,fBehInve,fBehInfo,fBehInsu,fBehGameChgRank,fBehGameChgAmou,prefDiscNowS,prefDisc1MoS,prefDiscNowL,prefDisc1MoL,prefRiskAver,prefLossAver,gChgRsnSale,gChgRsnComp,gChgRsnEnjo,gChgRsnSpee,gChgRsnComf,gChgRsnLimi,gChgRsnChar,gChgRsnSupp
6104,20191201,20191201,1,1,9,4,4,4,5,3,3,4,4,2,3,0,0,0,0,0,0,0,0,1,0,0,,,1,,,2,1,1,3,2000,,,1,1,0,0,,,,,,,,
6105,20191201,20191201,1,1,9,2,1,1,1,1,1,1,4,2,1,0,0,0,0,1,1,0,0,1,1,2,,,4,2,-2,3,1,1,3,2000,,,0,0,0,0,,,,,,,,
6106,20191201,20191201,1,1,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,3,,,5,0,-5,3,1,1,0,0,,,1,1,1,0,,,,,,,,
6107,20191201,20191201,2,0,9,1,1,3,5,3,1,1,4,2,1,1,0,1,0,0,1,0,0,1,1,3,,,5,3,-2,2,1,1,0,0,,,0,0,1,1,,,,,,,,
6108,20191201,20191201,1,1,9,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,1,0,6,20000,,,1,1,0,0,,,,,,,,
6109,20191201,20191201,2,0,9,1,2,3,3,1,3,4,1,3,1,1,1,1,1,1,0,0,1,0,1,2,,,7,1,-6,0,0,1,0,0,,,0,1,0,1,,,,,,,,
6110,20191201,20191201,2,0,9,4,4,4,5,2,1,1,3,2,1,0,0,0,0,0,1,0,0,1,1,2,,,3,1,-2,1,0,1,0,0,,,1,1,1,1,,,,,,,,
6111,20191201,20191201,2,0,9,1,4,2,4,1,1,3,3,,2,1,0,0,0,1,1,1,0,0,0,2,,,4,6,2,1,0,0,3,2000,,,1,1,0,0,,,,,,,,
6112,20191201,20191201,1,1,9,1,2,3,4,2,1,1,3,2,1,1,1,1,0,0,1,0,0,1,1,3,,,6,10,4,3,1,1,3,2000,,,1,1,0,0,,,,,,,,
6113,20191201,20191201,2,0,9,1,3,1,3,2,3,1,4,2,3,1,0,0,1,0,0,0,0,1,0,1,,,3,5,2,1,0,1,0,0,,,1,0,1,1,,,,,,,,
6114,20191201,20191201,2,0,9,1,1,4,3,1,1,2,1,1,1,1,0,0,1,1,1,0,1,0,1,3,,,6,2,-4,1,0,1,5,7500,,,0,0,0,1,,,,,,,,
6115,20191201,20191201,2,0,9,4,2,4,5,1,1,3,4,2,1,0,1,0,0,1,1,1,0,1,1,2,,,6,2,-4,1,0,1,0,0,,,0,1,0,1,,,,,,,,
7001,20191201,20191201,1,1,10,1,3,3,4,1,1,4,4,3,1,1,0,1,0,1,1,0,0,0,1,3,,,5,7,2,0,1,1,3,2000,,,0,0,1,0,,,,,,,,
7002,20191201,20191201,1,1,10,1,1,1,1,2,1,3,1,2,1,1,0,0,0,0,1,1,1,1,1,3,,,6,2,-4,2,0,1,0,0,,,1,1,1,0,,,,,,,,
7003,20191201,20191201,1,1,10,1,1,3,3,1,1,1,3,2,1,1,0,1,1,1,1,0,0,1,1,3,,,7,7,0,3,1,1,5,7500,,,1,1,0,0,,,,,,,,
7004,20191201,20191201,1,1,10,1,2,3,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,0,1,3,,,9,8,-1,3,0,1,1,250,,,0,0,0,0,,,,,,,,
7005,20191201,20191201,1,1,10,1,2,3,2,1,1,3,4,3,1,1,1,1,0,1,1,1,0,0,1,3,,,7,6,-1,3,1,1,0,0,,,0,0,1,1,,,,,,,,
7006,20191201,20191201,2,0,10,1,1,3,1,1,1,1,,1,1,1,0,1,0,1,1,0,0,0,1,3,,,5,6,1,0,0,1,0,0,,,0,0,1,1,,,,,,,,
7007,20191201,20191201,2,0,10,1,2,3,4,1,1,2,3,3,3,1,1,1,0,1,1,0,0,0,0,2,,,5,4,-1,2,0,1,0,0,,,0,0,1,0,,,,,,,,
7008,20191201,20191201,3,0,10,1,2,1,4,1,2,3,3,3,1,1,1,0,0,1,0,1,0,0,1,2,,,5,0,-5,0,0,1,0,0,,,0,0,0,1,,,,,,,,
7009,20191201,20191201,1,1,10,1,2,3,1,1,1,3,1,3,1,1,1,1,0,1,1,1,1,0,1,3,,,8,0,-8,2,0,1,8,50001,,,0,0,0,0,,,,,,,,
7010,20191201,20191201,2,0,10,1,2,3,4,1,1,3,2,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,7,-1,1,0,1,0,0,,,0,0,1,0,,,,,,,,
7011,20191201,20191201,2,0,10,4,2,4,1,3,1,3,1,2,1,0,1,0,0,0,1,1,1,1,1,2,,,6,3,-3,1,0,1,0,0,,,1,1,1,0,,,,,,,,
7012,20191201,20191201,1,1,10,1,1,3,5,3,3,4,4,2,1,1,0,1,0,0,0,0,0,1,1,2,,,4,3,-1,3,1,1,0,0,,,1,1,1,0,,,,,,,,
7013,20191201,20191201,2,0,10,3,3,2,1,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,1,2,,,5,3,-2,2,0,0,0,0,,,1,1,1,1,,,,,,,,
7014,20191201,20191201,2,0,10,1,2,3,3,2,1,3,4,3,1,1,1,1,1,0,1,1,0,0,1,3,,,7,2,-5,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7015,20191201,20191201,2,0,10,1,1,3,5,3,3,3,4,2,1,1,0,1,0,0,0,1,0,1,1,2,,,5,2,-3,1,1,1,0,0,,,0,0,1,1,,,,,,,,
7016,20191201,20191201,1,1,10,2,1,1,1,1,1,3,3,2,1,0,0,0,0,1,1,1,0,1,1,2,,,5,2,-3,0,0,1,0,0,,,0,0,1,1,,,,,,,,
7017,20191201,20191201,1,1,10,1,3,3,1,1,1,3,3,2,1,1,0,1,0,1,1,1,0,1,1,3,,,7,6,-1,2,1,0,0,0,,,0,0,0,0,,,,,,,,
7018,20191201,20191201,3,0,10,1,2,3,4,1,1,3,3,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,4,-4,3,0,1,0,0,,,0,0,0,1,,,,,,,,
7019,20191201,20191201,2,0,10,1,2,3,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,7,-1,1,1,1,1,250,,,0,0,1,0,,,,,,,,
7020,20191201,20191201,2,0,10,3,3,1,1,1,1,3,1,2,1,0,0,0,0,1,1,1,1,1,1,2,,,6,2,-4,0,0,1,0,0,,,0,0,0,0,,,,,,,,
7021,20191201,20191201,1,1,10,1,2,3,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,7,-1,0,0,0,5,7500,,,1,1,1,1,,,,,,,,
7022,20191201,20191201,1,1,10,1,2,3,1,1,1,3,3,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,7,-1,1,1,1,0,0,,,1,1,0,1,,,,,,,,
7023,20191201,20191201,2,0,10,1,1,3,1,1,1,3,2,2,1,1,0,1,0,1,1,1,0,1,1,3,,,7,7,0,1,0,0,0,0,,,1,1,1,1,,,,,,,,
7024,20191201,20191201,2,0,10,1,1,4,5,1,2,3,4,2,3,1,0,0,0,1,0,1,0,1,0,1,,,4,5,1,2,0,1,1,250,,,1,1,1,0,,,,,,,,
7025,20191201,20191201,1,1,10,1,2,3,1,1,1,3,1,3,1,1,1,1,0,1,1,1,1,0,1,3,,,8,1,-7,2,0,0,0,0,,,1,1,0,0,,,,,,,,
7026,20191201,20191201,1,1,10,1,1,3,1,1,2,1,1,2,1,1,0,1,0,1,0,0,1,1,1,2,,,6,9,3,3,0,1,0,0,,,1,1,0,0,,,,,,,,
7027,20191201,20191201,1,1,10,1,3,3,3,1,1,1,2,2,1,1,0,1,1,1,1,0,0,1,1,3,,,7,10,3,1,0,1,0,0,,,0,1,1,0,,,,,,,,
7028,20191201,20191201,1,1,10,1,1,3,3,1,1,1,3,2,1,1,0,1,1,1,1,0,0,1,1,3,,,7,4,-3,2,1,1,0,0,,,0,0,1,1,,,,,,,,
7029,20191201,20191201,2,0,10,4,1,1,1,1,1,1,1,2,1,0,0,0,0,1,1,0,1,1,1,2,,,5,4,-1,0,1,1,0,0,,,1,0,1,1,,,,,,,,
7030,20191201,20191201,2,0,10,4,1,3,5,1,1,4,4,2,1,0,0,1,0,1,1,0,0,1,1,2,,,5,0,-5,1,0,1,0,0,,,0,1,1,1,,,,,,,,
7031,20191201,20191201,1,1,10,1,2,3,1,5,2,3,1,2,1,1,1,1,0,0,0,1,1,1,1,2,,,7,7,0,0,1,1,1,250,,,0,1,1,0,,,,,,,,
7032,20191201,20191201,2,0,10,2,1,2,1,1,1,4,2,2,1,0,0,0,0,1,1,0,0,1,1,2,,,4,7,3,2,1,1,2,750,,,1,1,0,0,,,,,,,,
7033,20191201,20191201,1,1,10,1,1,3,1,1,1,1,1,2,1,1,0,1,0,1,1,0,1,1,1,3,,,7,3,-4,1,0,1,5,7500,,,0,0,1,1,,,,,,,,
7034,20191201,20191201,1,1,10,1,2,3,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,10,2,3,0,1,3,2000,,,0,0,0,0,,,,,,,,
7035,20191201,20191201,2,0,10,1,2,1,5,1,1,4,4,2,1,1,1,0,0,1,1,0,0,1,1,3,,,6,6,0,2,1,1,0,0,,,1,1,1,1,,,,,,,,
7036,20191201,20191201,1,1,10,1,2,3,4,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,6,-2,3,1,0,0,0,,,0,0,0,0,,,,,,,,
7037,20191201,20191201,2,0,10,1,3,1,3,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,3,,,6,5,-1,0,0,1,0,0,,,0,0,0,1,,,,,,,,
7038,20191201,20191201,2,0,10,1,3,3,3,2,1,3,1,2,1,1,0,1,1,0,1,1,1,1,1,3,,,8,5,-3,2,0,1,0,0,,,1,1,1,1,,,,,,,,
7039,20191201,20191201,3,0,10,1,2,3,1,1,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,3,,,8,,,2,0,1,0,0,,,0,0,1,1,,,,,,,,
7040,20191201,20191201,1,1,10,1,2,2,1,1,1,1,3,2,1,1,1,0,0,1,1,0,0,1,1,3,,,6,5,-1,1,1,1,0,0,,,1,1,1,0,,,,,,,,
7041,20191201,20191201,1,1,10,3,3,3,4,3,3,3,3,1,2,0,0,1,0,0,0,1,0,0,0,0,,,2,1,-1,0,1,0,4,4000,,,1,0,0,0,,,,,,,,
7042,20191201,20191201,3,0,10,1,2,1,3,2,1,1,4,1,1,1,1,0,1,0,1,0,0,0,1,3,,,5,2,-3,2,1,1,5,7500,,,1,1,1,0,,,,,,,,
7043,20191201,20191201,3,0,10,2,3,3,2,2,1,3,3,2,2,0,0,1,0,0,1,1,0,1,0,1,,,4,,,1,1,0,3,2000,,,1,1,1,0,,,,,,,,
7044,20191201,20191201,2,0,10,4,4,4,3,1,1,,,2,1,0,0,0,1,1,1,0,0,1,1,2,,,5,4,-1,1,0,0,0,0,,,1,1,1,1,,,,,,,,
7045,20191201,20191201,1,1,10,4,4,4,4,2,1,3,4,3,1,0,0,0,0,0,1,1,0,0,1,2,,,3,5,2,3,1,1,8,50001,,,1,1,1,1,,,,,,,,
7046,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7047,20191201,20191201,2,0,10,3,3,2,5,3,2,2,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,0,-2,0,0,0,0,0,,,0,1,1,1,,,,,,,,
7048,20191201,20191201,2,0,10,1,2,1,5,1,3,4,4,2,1,1,1,0,0,1,0,0,0,1,1,2,,,5,2,-3,2,0,1,0,0,,,0,0,0,0,,,,,,,,
7049,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,0,-2,1,1,1,0,0,,,,,,,,,,,,,,
7050,20191201,20191201,1,1,10,1,3,3,1,1,1,1,2,3,1,1,0,1,0,1,1,0,0,0,1,3,,,5,0,-5,2,1,1,6,20000,,,0,0,0,0,,,,,,,,
7051,20191201,20191201,3,0,10,1,4,3,4,1,1,1,4,2,1,1,0,1,0,1,1,0,0,1,1,3,,,6,4,-2,3,0,0,5,7500,,,0,0,1,1,,,,,,,,
7052,20191201,20191201,1,1,10,1,2,3,1,1,2,1,1,2,1,1,1,1,0,1,0,0,1,1,1,2,,,7,6,-1,1,0,1,4,4000,,,0,0,1,1,,,,,,,,
7053,20191201,20191201,3,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,8,50001,,,0,0,0,1,,,,,,,,
7054,20191201,20191201,1,1,10,1,1,3,,3,3,4,4,4,3,1,0,1,0,0,0,0,0,0,0,1,,,2,4,2,2,1,1,0,0,,,0,0,1,1,,,,,,,,
7055,20191201,20191201,2,0,10,1,1,2,5,3,1,4,2,2,1,1,0,0,0,0,1,0,0,1,1,3,,,4,2,-2,1,1,1,0,0,,,0,0,1,0,,,,,,,,
7056,20191201,20191201,1,1,10,1,2,1,4,3,3,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1,,,2,3,1,3,1,1,6,20000,,,0,0,1,0,,,,,,,,
7057,20191201,20191201,3,0,10,2,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1,0,0,0,0,0,,,0,0,1,1,,,,,,,,
7058,20191201,20191201,3,0,10,1,1,3,1,2,2,2,2,2,1,1,0,1,0,0,0,0,0,1,1,2,,,4,0,-4,1,0,1,0,0,,,0,0,0,0,,,,,,,,
7059,20191201,20191201,2,0,10,2,1,4,5,3,3,4,4,1,1,0,0,0,0,0,0,0,0,0,1,1,,,1,1,0,1,1,0,0,0,,,0,1,1,1,,,,,,,,
7060,20191201,20191201,2,0,10,1,2,3,1,2,3,4,1,2,1,1,1,1,0,0,0,0,1,1,1,2,,,6,10,4,2,0,1,0,0,,,1,1,1,1,,,,,,,,
7061,20191201,20191201,2,0,10,1,2,,1,2,1,1,3,2,1,1,1,0,0,0,1,0,0,1,1,3,,,5,4,-1,2,1,1,2,750,,,1,1,1,1,,,,,,,,
7062,20191201,20191201,2,0,10,1,2,3,5,2,1,4,3,2,1,1,1,1,0,0,1,0,0,1,1,3,,,6,4,-2,1,0,1,0,0,,,1,1,1,1,,,,,,,,
7063,20191201,20191201,1,1,10,1,1,2,1,1,2,3,2,2,1,1,0,0,0,1,0,1,0,1,1,2,,,5,5,0,1,0,1,5,7500,,,1,1,0,1,,,,,,,,
7064,20191201,20191201,1,1,10,1,3,1,1,1,2,1,1,1,1,1,0,0,0,1,0,0,1,0,1,2,,,4,1,-3,2,0,1,8,50001,,,1,1,1,0,,,,,,,,
7065,20191201,20191201,1,1,10,1,2,3,4,1,1,3,1,2,1,1,1,1,0,1,1,1,1,1,1,3,,,9,9,0,3,1,1,3,2000,,,0,0,1,0,,,,,,,,
7066,20191201,20191201,2,0,10,4,4,4,3,2,1,4,4,3,3,0,0,0,1,0,1,0,0,0,0,1,,,2,0,-2,0,0,1,0,0,,,0,0,1,1,,,,,,,,
7067,20191201,20191201,3,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,8,50001,,,0,0,0,1,,,,,,,,
7068,20191201,20191201,2,0,10,1,2,1,1,3,3,1,4,2,1,1,1,0,0,0,0,0,0,1,1,2,,,4,4,0,,1,1,0,0,,,0,0,1,1,,,,,,,,
7069,20191201,20191201,2,0,10,2,2,1,1,1,2,4,1,3,3,0,1,0,0,1,0,0,1,0,0,0,,,3,0,-3,0,1,1,0,0,,,0,0,1,1,,,,,,,,
7070,20191201,20191201,2,0,10,3,3,1,5,2,3,4,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,2,0,1,0,0,5,7500,,,0,0,1,1,,,,,,,,
7071,20191201,20191201,1,1,10,1,1,3,1,1,1,3,1,1,1,1,0,1,0,1,1,1,1,0,1,3,,,7,4,-3,2,0,1,4,4000,,,0,0,1,1,,,,,,,,
7072,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,3,1,0,5,7500,,,0,0,0,1,,,,,,,,
7073,20191201,20191201,3,0,10,4,1,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,0,2,750,,,1,1,1,1,,,,,,,,
7074,20191201,20191201,2,0,10,2,3,3,4,1,1,1,3,2,1,0,0,1,0,1,1,0,0,1,1,2,,,5,10,5,1,0,0,0,0,,,1,1,1,0,,,,,,,,
7075,20191201,20191201,1,1,10,1,1,3,5,1,1,3,1,2,1,1,0,1,0,1,1,1,1,1,1,3,,,8,4,-4,2,1,1,7,40000,,,1,1,1,0,,,,,,,,
7076,20191201,20191201,3,0,10,1,2,3,1,1,1,1,2,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,5,-2,2,0,1,0,0,,,0,0,1,1,,,,,,,,
7077,20191201,20191201,2,0,10,1,1,3,3,2,1,1,3,2,1,1,0,1,1,0,1,0,0,1,1,3,,,6,6,0,0,0,1,0,0,,,0,0,1,1,,,,,,,,
7078,20191201,20191201,1,1,10,2,2,4,5,1,1,4,4,1,1,0,1,0,0,1,1,0,0,0,1,2,,,4,0,-4,1,0,1,6,20000,,,1,0,1,1,,,,,,,,
7079,20191201,20191201,2,0,10,1,3,3,3,2,1,1,3,1,1,1,0,1,1,0,1,0,0,0,1,3,,,5,5,0,2,1,0,0,0,,,0,0,0,1,,,,,,,,
7080,20191201,20191201,2,0,10,1,2,3,5,1,1,4,4,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,2,-5,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7081,20191201,20191201,3,0,10,1,4,1,5,3,3,4,4,3,3,1,0,0,0,0,0,0,0,0,0,1,,,1,1,0,1,0,0,0,0,,,1,1,1,1,,,,,,,,
7082,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,1,1,0,0,,,1,1,1,1,,,,,,,,
7083,20191201,20191201,2,0,10,1,1,3,4,1,1,1,3,2,1,1,0,1,0,1,1,0,0,1,1,3,,,6,5,-1,3,0,1,0,0,,,1,0,0,0,,,,,,,,
7084,20191201,20191201,1,1,10,1,2,3,1,1,1,3,1,1,1,1,1,1,0,1,1,1,1,0,1,3,,,8,5,-3,3,1,1,5,7500,,,1,1,0,0,,,,,,,,
7085,20191201,20191201,2,0,10,1,2,1,1,1,1,4,4,3,1,1,1,0,0,1,1,0,0,0,1,3,,,5,7,2,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7086,20191201,20191201,2,0,10,1,1,3,5,1,3,4,4,1,2,1,0,1,0,1,0,0,0,0,0,1,,,3,1,-2,1,1,1,0,0,,,0,0,1,1,,,,,,,,
7087,20191201,20191201,1,1,10,1,1,3,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,3,,,6,,,3,1,0,7,40000,,,1,1,0,0,,,,,,,,
7088,20191201,20191201,1,1,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,8,50001,,,1,1,0,0,,,,,,,,
7089,20191201,20191201,2,0,10,1,1,2,1,2,3,3,2,2,1,1,0,0,0,0,0,1,0,1,1,2,,,4,,,1,0,0,0,0,,,0,0,0,,,,,,,,,
7090,20191201,20191201,2,0,10,4,4,4,5,2,1,1,4,3,1,0,0,0,0,0,1,0,0,0,1,2,,,2,,,1,0,1,0,0,,,0,0,1,0,,,,,,,,
7091,20191201,20191201,2,0,10,2,2,3,5,1,2,3,4,3,1,0,1,1,0,1,0,1,0,0,1,1,,,5,3,-2,0,0,0,2,750,,,1,1,1,0,,,,,,,,
7092,20191201,20191201,3,0,10,1,2,3,1,1,1,3,,2,1,1,1,1,0,1,1,1,0,1,1,3,,,8,4,-4,2,0,1,6,20000,,,1,1,1,1,,,,,,,,
7093,20191201,20191201,3,0,10,1,2,3,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,0,0,2,,,6,5,-1,2,1,1,0,0,,,1,1,1,0,,,,,,,,
7094,20191201,20191201,3,0,10,1,2,3,1,1,1,1,1,2,1,1,1,1,0,1,1,0,1,1,1,3,,,8,8,0,1,0,1,0,0,,,0,1,1,0,,,,,,,,
7095,20191201,20191201,2,0,10,1,2,3,1,1,1,4,4,2,1,1,1,1,0,1,1,0,0,1,1,3,,,7,8,1,1,1,1,0,0,,,0,0,1,1,,,,,,,,
7096,20191201,20191201,2,0,10,3,3,3,1,1,1,4,1,2,1,0,0,1,0,1,1,0,1,1,1,2,,,6,10,4,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7097,20191201,20191201,2,0,10,1,2,1,,1,1,3,1,2,1,1,1,0,0,1,1,1,1,1,1,3,,,8,6,-2,1,0,1,2,750,,,1,1,1,1,,,,,,,,
7098,20191201,20191201,2,0,10,2,2,3,4,3,1,3,1,2,1,0,1,1,0,0,1,1,1,1,1,2,,,7,,,1,0,1,2,750,,,0,0,1,1,,,,,,,,
7099,20191201,20191201,2,0,10,1,2,3,3,1,1,3,1,3,1,1,1,1,1,1,1,1,1,0,1,3,,,9,0,-9,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7100,20191201,20191201,2,0,10,4,4,4,1,2,3,4,4,2,1,0,0,0,0,0,0,0,0,1,1,1,,,2,0,-2,0,0,1,0,0,,,1,1,1,1,,,,,,,,
7101,20191201,20191201,2,0,10,1,2,3,3,2,1,4,3,2,1,1,1,1,1,0,1,0,0,1,1,3,,,7,3,-4,1,0,1,0,0,,,1,1,1,1,,,,,,,,
7102,20191201,20191201,2,0,10,4,1,4,5,1,3,1,3,2,1,0,0,0,0,1,0,0,0,1,1,1,,,3,1,-2,1,0,1,0,0,,,0,1,1,1,,,,,,,,
7103,20191201,20191201,1,1,10,1,1,3,1,1,1,1,1,2,1,1,0,1,0,1,1,0,1,1,1,3,,,7,5,-2,1,1,1,5,7500,,,1,1,0,1,,,,,,,,
7104,20191201,20191201,3,0,10,1,2,1,1,2,1,3,1,2,1,1,1,0,0,0,1,1,1,1,1,3,,,7,1,-6,2,0,1,0,0,,,0,1,1,0,,,,,,,,
7105,20191201,20191201,3,0,10,1,4,4,3,3,3,14,4,3,3,1,0,0,1,0,0,0,0,0,0,1,,,2,10,8,1,0,0,0,0,,,0,0,1,0,,,,,,,,
7106,20191201,20191201,3,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,10,10,3,0,0,0,0,,,0,0,0,1,,,,,,,,
7107,20191201,20191201,1,1,10,4,1,4,4,1,3,1,1,3,3,0,0,0,0,1,0,0,1,0,0,0,,,2,5,3,2,0,1,6,20000,,,1,0,1,1,,,,,,,,
7108,20191201,20191201,2,0,10,1,1,3,3,1,2,3,2,2,1,1,0,1,1,1,0,1,0,1,1,2,,,7,4,-3,1,1,1,6,20000,,,0,1,1,1,,,,,,,,
7109,20191201,20191201,1,1,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,1,8,50001,,,0,0,1,0,,,,,,,,
7110,20191201,20191201,2,0,10,3,4,1,1,1,1,1,4,1,1,0,0,0,0,1,1,0,0,0,1,2,,,3,5,2,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7111,20191201,20191201,2,0,10,1,2,4,5,2,3,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1,,,2,,,0,0,1,2,750,,,0,0,0,1,,,,,,,,
7112,20191201,20191201,2,0,10,1,1,4,3,3,1,4,4,2,1,1,0,0,1,0,1,0,0,1,1,3,,,5,0,-5,1,0,0,0,0,,,0,0,1,1,,,,,,,,
7113,20191201,20191201,1,1,10,1,1,4,5,3,3,4,4,2,1,1,0,0,0,0,0,0,0,1,1,2,,,3,4,1,1,0,1,0,0,,,1,1,0,0,,,,,,,,
7114,20191201,20191201,2,0,10,1,1,3,5,1,1,4,4,2,3,1,0,1,0,1,1,0,0,1,0,2,,,5,3,-2,1,1,1,0,0,,,1,1,1,0,,,,,,,,
7115,20191201,20191201,2,0,10,1,2,1,1,3,1,4,4,2,1,1,1,0,0,0,1,0,0,1,1,3,,,5,6,1,3,1,1,0,0,,,0,1,1,0,,,,,,,,
7116,20191201,20191201,1,1,10,1,1,3,1,1,1,3,4,2,1,1,0,1,0,1,1,1,0,1,1,3,,,7,5,-2,3,1,0,1,250,,,0,0,1,1,,,,,,,,
7117,20191201,20191201,2,0,10,1,4,4,1,3,1,1,4,2,3,1,0,0,0,0,1,0,0,1,0,2,,,3,4,1,1,1,1,0,0,,,0,0,1,1,,,,,,,,
7118,20191201,20191201,1,1,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,1,8,50001,,,0,0,1,0,,,,,,,,
7119,20191201,20191201,3,0,10,1,2,4,1,3,3,4,4,3,3,1,1,0,0,0,0,0,0,0,0,1,,,2,0,-2,2,1,1,8,50001,,,1,1,0,0,,,,,,,,
7120,20191201,20191201,2,0,10,1,2,3,4,1,3,4,2,2,1,1,1,1,0,1,0,0,0,1,1,2,,,6,5,-1,0,1,1,0,0,,,0,1,1,0,,,,,,,,
7121,20191201,20191201,2,0,10,3,1,4,5,3,3,4,4,2,3,0,0,0,0,0,0,0,0,1,0,0,,,1,1,0,1,0,0,0,0,,,1,1,1,1,,,,,,,,
7122,20191201,20191201,3,0,10,2,1,4,3,3,3,4,4,3,3,0,0,0,1,0,0,0,0,0,0,0,,,1,1,0,0,1,1,0,0,,,0,0,0,1,,,,,,,,
7123,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,1,0,0,,,0,0,1,1,,,,,,,,
7124,20191201,20191201,1,1,10,1,2,2,5,3,2,4,4,2,1,1,1,0,0,0,0,0,0,1,1,2,,,4,2,-2,1,0,0,7,40000,,,1,1,1,0,,,,,,,,
7125,20191201,20191201,2,0,10,1,4,4,1,3,3,4,4,3,3,1,0,0,0,0,0,0,0,0,0,1,,,1,2,1,2,0,0,3,2000,,,1,1,1,0,,,,,,,,
7126,20191201,20191201,2,0,10,3,3,3,3,1,2,1,1,2,1,0,0,1,1,1,0,0,1,1,1,1,,,6,,,1,1,1,0,0,,,0,1,1,1,,,,,,,,
7127,20191201,20191201,2,0,10,1,4,2,4,3,1,3,3,2,1,1,0,0,0,0,1,1,0,1,1,3,,,5,,,0,1,1,0,0,,,1,1,1,0,,,,,,,,
7128,20191201,20191201,1,1,10,1,2,1,1,1,1,1,3,3,3,1,1,0,0,1,1,0,0,0,0,2,,,4,8,4,0,0,0,6,20000,,,0,0,1,1,,,,,,,,
7129,20191201,20191201,2,0,10,1,1,4,5,3,3,1,4,3,1,1,0,0,0,0,0,0,0,0,1,2,,,2,2,0,2,1,1,0,0,,,0,0,1,0,,,,,,,,
7130,20191201,20191201,2,0,10,4,4,4,5,3,3,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,,,1,0,0,0,,,,,,,,
